dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,hum,windspeed,cnt,humidity_group
2011-11-27,4,0,11,7,0,0,0,Clear,0.87,0.2239,23,Very Humid
2011-11-27,4,0,11,8,0,0,0,Clear,0.82,0.2985,42,Very Humid
2011-11-27,4,0,11,9,0,0,0,Clear,0.72,0.2836,111,Humid
2011-11-27,4,0,11,10,0,0,0,Clear,0.72,0.2836,189,Humid
2011-11-27,4,0,11,11,0,0,0,Clear,0.63,0.3582,240,Humid
2011-11-27,4,0,11,12,0,0,0,Clear,0.56,0.2836,256,Normal
2011-11-27,4,0,11,13,0,0,0,Clear,0.6,0.194,313,Normal
2011-11-27,4,0,11,14,0,0,0,Clear,0.43,0.4627,313,Normal
2011-11-27,4,0,11,15,0,0,0,Clear,0.43,0.2836,317,Normal
2011-11-27,4,0,11,16,0,0,0,Clear,0.52,0.2537,323,Normal
2011-11-27,4,0,11,17,0,0,0,Clear,0.56,0.194,204,Normal
2011-11-27,4,0,11,18,0,0,0,Clear,0.63,0.1642,155,Humid
2011-11-27,4,0,11,19,0,0,0,Clear,0.67,0.2239,139,Humid
2011-11-27,4,0,11,20,0,0,0,Clear,0.63,0.2537,104,Humid
2011-11-27,4,0,11,21,0,0,0,Clear,0.67,0.2836,88,Humid
2011-11-27,4,0,11,22,0,0,0,Clear,0.72,0.2537,66,Humid
2011-11-27,4,0,11,23,0,0,0,Clear,0.72,0.2537,32,Humid
2011-11-28,4,0,11,0,0,1,1,Clear,0.77,0.2836,16,Humid
2011-11-28,4,0,11,1,0,1,1,Clear,0.77,0.2985,13,Humid
2011-11-28,4,0,11,3,0,1,1,Clear,0.88,0.2239,5,Very Humid
2011-11-28,4,0,11,4,0,1,1,Clear,0.82,0.0896,4,Very Humid
2011-11-28,4,0,11,5,0,1,1,Clear,0.87,0.0,34,Very Humid
2011-11-28,4,0,11,6,0,1,1,Clear,0.82,0.0896,104,Very Humid
2011-11-28,4,0,11,7,0,1,1,Clear,0.88,0.0,277,Very Humid
2011-11-28,4,0,11,8,0,1,1,Mist,0.94,0.0,407,Very Humid
2011-11-28,4,0,11,9,0,1,1,Mist,0.88,0.2239,208,Very Humid
2011-11-28,4,0,11,10,0,1,1,Mist,0.77,0.1343,107,Humid
2011-11-28,4,0,11,11,0,1,1,Mist,0.68,0.1045,118,Humid
2011-11-28,4,0,11,12,0,1,1,Clear,0.6,0.1045,178,Normal
2011-11-28,4,0,11,13,0,1,1,Mist,0.56,0.0,162,Normal
2011-11-28,4,0,11,14,0,1,1,Clear,0.56,0.0,143,Normal
2011-11-28,4,0,11,15,0,1,1,Clear,0.6,0.1642,150,Normal
2011-11-28,4,0,11,16,0,1,1,Clear,0.6,0.194,264,Normal
2011-11-28,4,0,11,17,0,1,1,Clear,0.56,0.194,468,Normal
2011-11-28,4,0,11,18,0,1,1,Clear,0.64,0.2239,416,Humid
2011-11-28,4,0,11,19,0,1,1,Clear,0.73,0.2239,264,Humid
2011-11-28,4,0,11,20,0,1,1,Mist,0.73,0.2537,218,Humid
2011-11-28,4,0,11,21,0,1,1,Mist,0.77,0.2239,156,Humid
2011-11-28,4,0,11,22,0,1,1,Mist,0.83,0.1045,109,Very Humid
2011-11-28,4,0,11,23,0,1,1,Mist,0.83,0.1343,46,Very Humid
2011-11-29,4,0,11,0,0,2,1,Clear,0.83,0.0,22,Very Humid
2011-11-29,4,0,11,1,0,2,1,Clear,0.83,0.0896,17,Very Humid
2011-11-29,4,0,11,2,0,2,1,Mist,0.88,0.0,5,Very Humid
2011-11-29,4,0,11,3,0,2,1,Mist,0.88,0.0,2,Very Humid
2011-11-29,4,0,11,4,0,2,1,Mist,0.83,0.3284,6,Very Humid
2011-11-29,4,0,11,5,0,2,1,Clear,0.88,0.2836,22,Very Humid
2011-11-29,4,0,11,6,0,2,1,Clear,0.83,0.2836,89,Very Humid
2011-11-29,4,0,11,7,0,2,1,Clear,0.77,0.2239,342,Humid
2011-11-29,4,0,11,8,0,2,1,Clear,0.77,0.2836,449,Humid
2011-11-29,4,0,11,9,0,2,1,Light snow,0.73,0.4179,202,Humid
2011-11-29,4,0,11,10,0,2,1,Light snow,0.73,0.4179,36,Humid
2011-11-29,4,0,11,11,0,2,1,Light snow,0.88,0.2985,11,Very Humid
2011-11-29,4,0,11,12,0,2,1,Light snow,0.82,0.4179,18,Very Humid
2011-11-29,4,0,11,13,0,2,1,Light snow,0.77,0.2836,22,Humid
2011-11-29,4,0,11,14,0,2,1,Light snow,0.94,0.194,36,Very Humid
2011-11-29,4,0,11,15,0,2,1,Light snow,0.87,0.3284,65,Very Humid
2011-11-29,4,0,11,16,0,2,1,Light snow,0.87,0.2239,151,Very Humid
2011-11-29,4,0,11,17,0,2,1,Mist,0.87,0.2985,354,Very Humid
2011-11-29,4,0,11,18,0,2,1,Mist,0.82,0.2985,358,Very Humid
2011-11-29,4,0,11,19,0,2,1,Mist,0.82,0.3284,250,Very Humid
2011-11-29,4,0,11,20,0,2,1,Mist,0.87,0.2537,184,Very Humid
2011-11-29,4,0,11,21,0,2,1,Mist,0.87,0.2537,125,Very Humid
2011-11-29,4,0,11,22,0,2,1,Clear,0.82,0.2985,95,Very Humid
2011-11-29,4,0,11,23,0,2,1,Clear,0.76,0.3881,53,Humid
2011-11-30,4,0,11,0,0,3,1,Clear,0.62,0.4179,24,Humid
2011-11-30,4,0,11,1,0,3,1,Clear,0.66,0.3284,8,Humid
2011-11-30,4,0,11,2,0,3,1,Clear,0.7,0.1642,5,Humid
2011-11-30,4,0,11,3,0,3,1,Clear,0.7,0.1642,1,Humid
2011-11-30,4,0,11,4,0,3,1,Clear,0.75,0.2239,5,Humid
2011-11-30,4,0,11,5,0,3,1,Clear,0.81,0.194,22,Very Humid
2011-11-30,4,0,11,6,0,3,1,Clear,0.87,0.1045,103,Very Humid
2011-11-30,4,0,11,7,0,3,1,Clear,0.81,0.1045,285,Very Humid
2011-11-30,4,0,11,8,0,3,1,Clear,0.81,0.194,478,Very Humid
2011-11-30,4,0,11,9,0,3,1,Clear,0.75,0.2836,193,Humid
2011-11-30,4,0,11,10,0,3,1,Clear,0.66,0.2239,110,Humid
2011-11-30,4,0,11,11,0,3,1,Clear,0.54,0.2985,122,Normal
2011-11-30,4,0,11,12,0,3,1,Mist,0.53,0.2836,160,Normal
2011-11-30,4,0,11,13,0,3,1,Mist,0.43,0.3582,147,Normal
2011-11-30,4,0,11,14,0,3,1,Mist,0.43,0.3582,112,Normal
2011-11-30,4,0,11,15,0,3,1,Clear,0.46,0.3284,115,Normal
2011-11-30,4,0,11,16,0,3,1,Clear,0.46,0.2836,226,Normal
2011-11-30,4,0,11,17,0,3,1,Mist,0.49,0.3284,380,Normal
2011-11-30,4,0,11,18,0,3,1,Clear,0.49,0.3284,376,Normal
2011-11-30,4,0,11,19,0,3,1,Mist,0.57,0.2836,279,Normal
2011-11-30,4,0,11,20,0,3,1,Mist,0.57,0.2836,190,Normal
2011-11-30,4,0,11,21,0,3,1,Clear,0.53,0.3881,135,Normal
2011-11-30,4,0,11,22,0,3,1,Clear,0.56,0.2985,87,Normal
2011-11-30,4,0,11,23,0,3,1,Clear,0.52,0.2836,50,Normal
2011-12-01,4,0,12,0,0,4,1,Clear,0.52,0.3284,20,Normal
2011-12-01,4,0,12,1,0,4,1,Clear,0.6,0.2836,10,Normal
2011-12-01,4,0,12,2,0,4,1,Clear,0.56,0.2985,9,Normal
2011-12-01,4,0,12,3,0,4,1,Clear,0.56,0.2537,7,Normal
2011-12-01,4,0,12,4,0,4,1,Clear,0.56,0.2836,1,Normal
2011-12-01,4,0,12,5,0,4,1,Clear,0.56,0.2537,24,Normal
2011-12-01,4,0,12,6,0,4,1,Clear,0.65,0.2836,97,Humid
2011-12-01,4,0,12,7,0,4,1,Clear,0.65,0.3582,276,Humid
2011-12-01,4,0,12,8,0,4,1,Clear,0.6,0.3284,477,Normal
2011-12-01,4,0,12,9,0,4,1,Clear,0.52,0.3284,224,Normal
2011-12-01,4,0,12,10,0,4,1,Clear,0.53,0.2985,93,Normal
2011-12-01,4,0,12,11,0,4,1,Clear,0.49,0.2537,102,Normal
2011-12-01,4,0,12,12,0,4,1,Clear,0.46,0.2239,148,Normal
2011-12-01,4,0,12,13,0,4,1,Clear,0.4,0.2239,154,Dry
2011-12-01,4,0,12,14,0,4,1,Clear,0.4,0.2239,150,Dry
2011-12-01,4,0,12,15,0,4,1,Clear,0.4,0.2239,154,Dry
2011-12-01,4,0,12,16,0,4,1,Clear,0.4,0.194,201,Dry
2011-12-01,4,0,12,17,0,4,1,Clear,0.46,0.1343,418,Normal
2011-12-01,4,0,12,18,0,4,1,Clear,0.43,0.1045,405,Normal
2011-12-01,4,0,12,19,0,4,1,Clear,0.46,0.1045,228,Normal
2011-12-01,4,0,12,20,0,4,1,Clear,0.46,0.1045,190,Normal
2011-12-01,4,0,12,21,0,4,1,Clear,0.61,0.1045,162,Humid
2011-12-01,4,0,12,22,0,4,1,Clear,0.61,0.0,104,Humid
2011-12-01,4,0,12,23,0,4,1,Clear,0.7,0.0896,73,Humid
2011-12-02,4,0,12,0,0,5,1,Clear,0.7,0.0896,38,Humid
2011-12-02,4,0,12,1,0,5,1,Clear,0.75,0.0,15,Humid
2011-12-02,4,0,12,2,0,5,1,Clear,0.75,0.0,10,Humid
2011-12-02,4,0,12,3,0,5,1,Clear,0.8,0.0,1,Humid
2011-12-02,4,0,12,4,0,5,1,Clear,0.8,0.0,3,Humid
2011-12-02,4,0,12,5,0,5,1,Clear,0.8,0.0896,23,Humid
2011-12-02,4,0,12,6,0,5,1,Clear,0.8,0.0,87,Humid
2011-12-02,4,0,12,7,0,5,1,Clear,0.87,0.0896,205,Very Humid
2011-12-02,4,0,12,8,0,5,1,Clear,0.87,0.0,445,Very Humid
2011-12-02,4,0,12,9,0,5,1,Clear,0.81,0.0,246,Very Humid
2011-12-02,4,0,12,10,0,5,1,Clear,0.75,0.2239,105,Humid
2011-12-02,4,0,12,11,0,5,1,Clear,0.66,0.1642,160,Humid
2011-12-02,4,0,12,12,0,5,1,Clear,0.57,0.1343,204,Normal
2011-12-02,4,0,12,13,0,5,1,Clear,0.47,0.1343,207,Normal
2011-12-02,4,0,12,14,0,5,1,Clear,0.44,0.1045,170,Normal
2011-12-02,4,0,12,15,0,5,1,Clear,0.41,0.0896,199,Normal
2011-12-02,4,0,12,16,0,5,1,Clear,0.41,0.0896,276,Normal
2011-12-02,4,0,12,17,0,5,1,Clear,0.38,0.0,411,Dry
2011-12-02,4,0,12,18,0,5,1,Clear,0.5,0.0,372,Normal
2011-12-02,4,0,12,19,0,5,1,Clear,0.53,0.2537,265,Normal
2011-12-02,4,0,12,20,0,5,1,Clear,0.4,0.2836,190,Dry
2011-12-02,4,0,12,21,0,5,1,Clear,0.49,0.194,111,Normal
2011-12-02,4,0,12,22,0,5,1,Clear,0.53,0.194,102,Normal
2011-12-02,4,0,12,23,0,5,1,Clear,0.53,0.2836,95,Normal
2011-12-03,4,0,12,0,0,6,0,Clear,0.56,0.2537,75,Normal
2011-12-03,4,0,12,1,0,6,0,Clear,0.65,0.194,71,Humid
2011-12-03,4,0,12,2,0,6,0,Clear,0.65,0.1642,50,Humid
2011-12-03,4,0,12,3,0,6,0,Clear,0.7,0.1343,9,Humid
2011-12-03,4,0,12,4,0,6,0,Clear,0.75,0.1343,8,Humid
2011-12-03,4,0,12,5,0,6,0,Clear,0.7,0.0896,6,Humid
2011-12-03,4,0,12,6,0,6,0,Clear,0.65,0.1045,11,Humid
2011-12-03,4,0,12,7,0,6,0,Clear,0.75,0.0896,26,Humid
2011-12-03,4,0,12,8,0,6,0,Clear,0.75,0.0896,63,Humid
2011-12-03,4,0,12,9,0,6,0,Clear,0.7,0.1045,124,Humid
2011-12-03,4,0,12,10,0,6,0,Clear,0.61,0.1343,195,Humid
2011-12-03,4,0,12,11,0,6,0,Clear,0.57,0.0896,275,Normal
2011-12-03,4,0,12,12,0,6,0,Clear,0.5,0.0,358,Normal
2011-12-03,4,0,12,13,0,6,0,Clear,0.5,0.0896,292,Normal
2011-12-03,4,0,12,14,0,6,0,Clear,0.46,0.0,343,Normal
2011-12-03,4,0,12,15,0,6,0,Clear,0.46,0.0,337,Normal
2011-12-03,4,0,12,16,0,6,0,Clear,0.46,0.0,305,Normal
2011-12-03,4,0,12,17,0,6,0,Clear,0.62,0.0,232,Humid
2011-12-03,4,0,12,18,0,6,0,Clear,0.53,0.1343,224,Normal
2011-12-03,4,0,12,19,0,6,0,Clear,0.61,0.0896,175,Humid
2011-12-03,4,0,12,20,0,6,0,Clear,0.61,0.0896,127,Humid
2011-12-03,4,0,12,21,0,6,0,Mist,0.61,0.0896,109,Humid
2011-12-03,4,0,12,22,0,6,0,Mist,0.61,0.0896,114,Humid
2011-12-03,4,0,12,23,0,6,0,Clear,0.7,0.1343,85,Humid
2011-12-04,4,0,12,0,0,0,0,Clear,0.7,0.1045,83,Humid
2011-12-04,4,0,12,1,0,0,0,Clear,0.75,0.0896,74,Humid
2011-12-04,4,0,12,2,0,0,0,Clear,0.81,0.0,62,Very Humid
2011-12-04,4,0,12,3,0,0,0,Clear,0.75,0.0,41,Humid
2011-12-04,4,0,12,4,0,0,0,Clear,0.87,0.0,11,Very Humid
2011-12-04,4,0,12,5,0,0,0,Clear,0.81,0.0,4,Very Humid
2011-12-04,4,0,12,6,0,0,0,Clear,0.93,0.0,4,Very Humid
2011-12-04,4,0,12,7,0,0,0,Clear,0.87,0.0,26,Very Humid
2011-12-04,4,0,12,8,0,0,0,Clear,0.87,0.0,55,Very Humid
2011-12-04,4,0,12,9,0,0,0,Clear,0.81,0.0,126,Very Humid
2011-12-04,4,0,12,10,0,0,0,Clear,0.81,0.1343,216,Very Humid
2011-12-04,4,0,12,11,0,0,0,Clear,0.81,0.1642,254,Very Humid
2011-12-04,4,0,12,12,0,0,0,Clear,0.81,0.1642,329,Very Humid
2011-12-04,4,0,12,13,0,0,0,Clear,0.66,0.2239,357,Humid
2011-12-04,4,0,12,14,0,0,0,Clear,0.62,0.1343,323,Humid
2011-12-04,4,0,12,15,0,0,0,Clear,0.62,0.194,296,Humid
2011-12-04,4,0,12,16,0,0,0,Clear,0.58,0.2239,330,Normal
2011-12-04,4,0,12,17,0,0,0,Clear,0.76,0.1343,245,Humid
2011-12-04,4,0,12,18,0,0,0,Clear,0.71,0.0,171,Humid
2011-12-04,4,0,12,19,0,0,0,Clear,0.76,0.0,173,Humid
2011-12-04,4,0,12,20,0,0,0,Clear,0.76,0.1343,124,Humid
2011-12-04,4,0,12,21,0,0,0,Clear,0.81,0.1045,72,Very Humid
2011-12-04,4,0,12,22,0,0,0,Clear,0.87,0.1045,64,Very Humid
2011-12-04,4,0,12,23,0,0,0,Clear,0.87,0.1045,45,Very Humid
2011-12-05,4,0,12,0,0,1,1,Clear,0.87,0.0896,24,Very Humid
2011-12-05,4,0,12,1,0,1,1,Clear,0.87,0.0,12,Very Humid
2011-12-05,4,0,12,2,0,1,1,Clear,0.87,0.0,8,Very Humid
2011-12-05,4,0,12,3,0,1,1,Clear,0.87,0.0,2,Very Humid
2011-12-05,4,0,12,4,0,1,1,Clear,0.87,0.1045,7,Very Humid
2011-12-05,4,0,12,5,0,1,1,Clear,0.87,0.1045,25,Very Humid
2011-12-05,4,0,12,6,0,1,1,Clear,0.93,0.0896,90,Very Humid
2011-12-05,4,0,12,7,0,1,1,Clear,0.9,0.0,283,Very Humid
2011-12-05,4,0,12,8,0,1,1,Clear,0.93,0.0,404,Very Humid
2011-12-05,4,0,12,9,0,1,1,Mist,0.87,0.0896,190,Very Humid
2011-12-05,4,0,12,10,0,1,1,Mist,0.87,0.0896,87,Very Humid
2011-12-05,4,0,12,11,0,1,1,Mist,0.87,0.0896,123,Very Humid
2011-12-05,4,0,12,12,0,1,1,Mist,0.76,0.1045,154,Humid
2011-12-05,4,0,12,13,0,1,1,Mist,0.71,0.0896,171,Humid
2011-12-05,4,0,12,14,0,1,1,Mist,0.67,0.0,133,Humid
2011-12-05,4,0,12,15,0,1,1,Mist,0.72,0.0896,148,Humid
2011-12-05,4,0,12,16,0,1,1,Clear,0.63,0.0896,248,Humid
2011-12-05,4,0,12,17,0,1,1,Clear,0.77,0.0,446,Humid
2011-12-05,4,0,12,18,0,1,1,Clear,0.77,0.0,399,Humid
2011-12-05,4,0,12,19,0,1,1,Mist,0.77,0.0,308,Humid
2011-12-05,4,0,12,20,0,1,1,Mist,0.82,0.1045,205,Very Humid
2011-12-05,4,0,12,21,0,1,1,Mist,0.88,0.0896,176,Very Humid
2011-12-05,4,0,12,22,0,1,1,Mist,0.88,0.1343,106,Very Humid
2011-12-05,4,0,12,23,0,1,1,Mist,0.88,0.1343,62,Very Humid
2011-12-06,4,0,12,0,0,2,1,Mist,0.77,0.2985,28,Humid
2011-12-06,4,0,12,1,0,2,1,Mist,0.88,0.2985,16,Very Humid
2011-12-06,4,0,12,2,0,2,1,Mist,0.87,0.194,3,Very Humid
2011-12-06,4,0,12,3,0,2,1,Mist,0.87,0.194,3,Very Humid
2011-12-06,4,0,12,4,0,2,1,Light snow,0.88,0.2239,7,Very Humid
2011-12-06,4,0,12,5,0,2,1,Light snow,0.88,0.2239,20,Very Humid
2011-12-06,4,0,12,6,0,2,1,Mist,0.94,0.2836,86,Very Humid
2011-12-06,4,0,12,7,0,2,1,Mist,0.94,0.194,234,Very Humid
2011-12-06,4,0,12,8,0,2,1,Mist,0.94,0.194,414,Very Humid
2011-12-06,4,0,12,9,0,2,1,Mist,0.94,0.2239,204,Very Humid
2011-12-06,4,0,12,10,0,2,1,Light snow,0.94,0.2836,50,Very Humid
2011-12-06,4,0,12,11,0,2,1,Light snow,0.94,0.2537,32,Very Humid
2011-12-06,4,0,12,12,0,2,1,Light snow,1.0,0.2239,55,Very Humid
2011-12-06,4,0,12,13,0,2,1,Light snow,1.0,0.194,71,Very Humid
2011-12-06,4,0,12,14,0,2,1,Light snow,1.0,0.2239,75,Very Humid
2011-12-06,4,0,12,15,0,2,1,Light snow,1.0,0.194,45,Very Humid
2011-12-06,4,0,12,16,0,2,1,Light snow,1.0,0.2537,88,Very Humid
2011-12-06,4,0,12,17,0,2,1,Mist,1.0,0.2239,262,Very Humid
2011-12-06,4,0,12,18,0,2,1,Mist,1.0,0.2836,304,Very Humid
2011-12-06,4,0,12,19,0,2,1,Light snow,1.0,0.2985,233,Very Humid
2011-12-06,4,0,12,20,0,2,1,Light snow,1.0,0.2985,110,Very Humid
2011-12-06,4,0,12,21,0,2,1,Mist,1.0,0.194,114,Very Humid
2011-12-06,4,0,12,22,0,2,1,Light snow,1.0,0.1642,87,Very Humid
2011-12-06,4,0,12,23,0,2,1,Light snow,1.0,0.1642,53,Very Humid
2011-12-07,4,0,12,0,0,3,1,Clear,1.0,0.194,33,Very Humid
2011-12-07,4,0,12,1,0,3,1,Mist,1.0,0.2537,13,Very Humid
2011-12-07,4,0,12,2,0,3,1,Light snow,1.0,0.2239,6,Very Humid
2011-12-07,4,0,12,3,0,3,1,Light snow,1.0,0.2239,3,Very Humid
2011-12-07,4,0,12,4,0,3,1,Light snow,1.0,0.1642,1,Very Humid
2011-12-07,4,0,12,5,0,3,1,Light snow,1.0,0.1642,3,Very Humid
2011-12-07,4,0,12,6,0,3,1,Light snow,1.0,0.4179,18,Very Humid
2011-12-07,4,0,12,7,0,3,1,Light snow,1.0,0.1045,46,Very Humid
2011-12-07,4,0,12,8,0,3,1,Light snow,1.0,0.0,86,Very Humid
2011-12-07,4,0,12,9,0,3,1,Light snow,1.0,0.2537,64,Very Humid
2011-12-07,4,0,12,10,0,3,1,Light snow,1.0,0.0896,33,Very Humid
2011-12-07,4,0,12,11,0,3,1,Light snow,1.0,0.0896,50,Very Humid
2011-12-07,4,0,12,12,0,3,1,Light snow,1.0,0.1343,33,Very Humid
2011-12-07,4,0,12,13,0,3,1,Light snow,1.0,0.194,33,Very Humid
2011-12-07,4,0,12,14,0,3,1,Light snow,1.0,0.194,25,Very Humid
2011-12-07,4,0,12,15,0,3,1,Light snow,0.94,0.2239,30,Very Humid
2011-12-07,4,0,12,16,0,3,1,Light snow,0.94,0.194,31,Very Humid
2011-12-07,4,0,12,17,0,3,1,Light snow,1.0,0.3284,52,Very Humid
2011-12-07,4,0,12,18,0,3,1,Light snow,0.94,0.2985,51,Very Humid
2011-12-07,4,0,12,19,0,3,1,Light snow,0.87,0.6418,33,Very Humid
2011-12-07,4,0,12,20,0,3,1,Light snow,0.87,0.6418,26,Very Humid
2011-12-07,4,0,12,21,0,3,1,Light snow,0.87,0.5224,6,Very Humid
2011-12-07,4,0,12,22,0,3,1,Light snow,0.93,0.4478,13,Very Humid
2011-12-07,4,0,12,23,0,3,1,Clear,0.93,0.3881,16,Very Humid
2011-12-08,4,0,12,0,0,4,1,Mist,0.87,0.2985,21,Very Humid
2011-12-08,4,0,12,1,0,4,1,Clear,0.81,0.3582,7,Very Humid
2011-12-08,4,0,12,2,0,4,1,Clear,0.65,0.2239,4,Humid
2011-12-08,4,0,12,3,0,4,1,Clear,0.6,0.2985,1,Normal
2011-12-08,4,0,12,4,0,4,1,Mist,0.6,0.4627,2,Normal
2011-12-08,4,0,12,5,0,4,1,Clear,0.64,0.2239,12,Humid
2011-12-08,4,0,12,6,0,4,1,Clear,0.55,0.2836,71,Normal
2011-12-08,4,0,12,7,0,4,1,Clear,0.6,0.2239,244,Normal
2011-12-08,4,0,12,8,0,4,1,Clear,0.55,0.2836,429,Normal
2011-12-08,4,0,12,9,0,4,1,Clear,0.52,0.3881,225,Normal
2011-12-08,4,0,12,10,0,4,1,Clear,0.52,0.3284,110,Normal
2011-12-08,4,0,12,11,0,4,1,Clear,0.52,0.2537,106,Normal
2011-12-08,4,0,12,12,0,4,1,Clear,0.52,0.3284,156,Normal
2011-12-08,4,0,12,13,0,4,1,Clear,0.49,0.3582,124,Normal
2011-12-08,4,0,12,14,0,4,1,Clear,0.45,0.2537,137,Normal
2011-12-08,4,0,12,15,0,4,1,Clear,0.45,0.1343,117,Normal
2011-12-08,4,0,12,16,0,4,1,Clear,0.45,0.194,208,Normal
2011-12-08,4,0,12,17,0,4,1,Clear,0.49,0.1045,331,Normal
2011-12-08,4,0,12,18,0,4,1,Clear,0.52,0.2239,318,Normal
2011-12-08,4,0,12,19,0,4,1,Clear,0.56,0.1045,232,Normal
2011-12-08,4,0,12,20,0,4,1,Clear,0.6,0.1045,175,Normal
2011-12-08,4,0,12,21,0,4,1,Clear,0.61,0.0896,139,Humid
2011-12-08,4,0,12,22,0,4,1,Clear,0.65,0.1343,92,Humid
2011-12-08,4,0,12,23,0,4,1,Clear,0.7,0.1045,61,Humid
2011-12-09,4,0,12,0,0,5,1,Clear,0.65,0.0,34,Humid
2011-12-09,4,0,12,1,0,5,1,Clear,0.65,0.0,14,Humid
2011-12-09,4,0,12,2,0,5,1,Clear,0.7,0.0,12,Humid
2011-12-09,4,0,12,3,0,5,1,Clear,0.8,0.0,6,Humid
2011-12-09,4,0,12,4,0,5,1,Clear,0.8,0.0,2,Humid
2011-12-09,4,0,12,5,0,5,1,Clear,0.8,0.0,20,Humid
2011-12-09,4,0,12,6,0,5,1,Clear,0.8,0.0896,63,Humid
2011-12-09,4,0,12,7,0,5,1,Clear,0.75,0.0896,199,Humid
2011-12-09,4,0,12,8,0,5,1,Clear,0.81,0.0,385,Very Humid
2011-12-09,4,0,12,9,0,5,1,Clear,0.81,0.0896,264,Very Humid
2011-12-09,4,0,12,10,0,5,1,Mist,0.7,0.1642,126,Humid
2011-12-09,4,0,12,11,0,5,1,Clear,0.7,0.2537,136,Humid
2011-12-09,4,0,12,12,0,5,1,Clear,0.57,0.2985,173,Normal
2011-12-09,4,0,12,13,0,5,1,Clear,0.5,0.194,168,Normal
2011-12-09,4,0,12,14,0,5,1,Clear,0.46,0.2836,187,Normal
2011-12-09,4,0,12,15,0,5,1,Clear,0.46,0.2836,189,Normal
2011-12-09,4,0,12,16,0,5,1,Clear,0.62,0.1343,250,Humid
2011-12-09,4,0,12,17,0,5,1,Clear,0.66,0.1045,362,Humid
2011-12-09,4,0,12,18,0,5,1,Clear,0.61,0.0,318,Humid
2011-12-09,4,0,12,19,0,5,1,Clear,0.61,0.0,199,Humid
2011-12-09,4,0,12,20,0,5,1,Clear,0.81,0.0,150,Very Humid
2011-12-09,4,0,12,21,0,5,1,Clear,0.75,0.0,140,Humid
2011-12-09,4,0,12,22,0,5,1,Clear,0.87,0.0,129,Very Humid
2011-12-09,4,0,12,23,0,5,1,Clear,0.81,0.0,94,Very Humid
2011-12-10,4,0,12,0,0,6,0,Mist,0.81,0.1045,77,Very Humid
2011-12-10,4,0,12,1,0,6,0,Mist,0.7,0.1642,66,Humid
2011-12-10,4,0,12,2,0,6,0,Mist,0.61,0.0896,60,Humid
2011-12-10,4,0,12,3,0,6,0,Mist,0.61,0.0896,25,Humid
2011-12-10,4,0,12,4,0,6,0,Mist,0.65,0.1045,3,Humid
2011-12-10,4,0,12,5,0,6,0,Clear,0.6,0.1642,6,Normal
2011-12-10,4,0,12,6,0,6,0,Clear,0.65,0.1045,11,Humid
2011-12-10,4,0,12,7,0,6,0,Clear,0.65,0.194,11,Humid
2011-12-10,4,0,12,8,0,6,0,Clear,0.65,0.1343,73,Humid
2011-12-10,4,0,12,9,0,6,0,Clear,0.61,0.2836,149,Humid
2011-12-10,4,0,12,10,0,6,0,Clear,0.57,0.2537,192,Normal
2011-12-10,4,0,12,11,0,6,0,Clear,0.53,0.4179,236,Normal
2011-12-10,4,0,12,12,0,6,0,Clear,0.45,0.4179,283,Normal
2011-12-10,4,0,12,13,0,6,0,Clear,0.34,0.4179,286,Dry
2011-12-10,4,0,12,14,0,6,0,Clear,0.31,0.3284,293,Dry
2011-12-10,4,0,12,15,0,6,0,Clear,0.34,0.3582,299,Dry
2011-12-10,4,0,12,16,0,6,0,Clear,0.31,0.3881,241,Dry
2011-12-10,4,0,12,17,0,6,0,Clear,0.36,0.3284,185,Dry
2011-12-10,4,0,12,18,0,6,0,Clear,0.38,0.2239,172,Dry
2011-12-10,4,0,12,19,0,6,0,Clear,0.38,0.2836,154,Dry
2011-12-10,4,0,12,20,0,6,0,Clear,0.35,0.2239,124,Dry
2011-12-10,4,0,12,21,0,6,0,Clear,0.44,0.2239,83,Normal
2011-12-10,4,0,12,22,0,6,0,Clear,0.41,0.1343,95,Normal
2011-12-10,4,0,12,23,0,6,0,Clear,0.47,0.1642,66,Normal
2011-12-11,4,0,12,0,0,0,0,Clear,0.51,0.2239,74,Normal
2011-12-11,4,0,12,1,0,0,0,Clear,0.59,0.2239,62,Normal
2011-12-11,4,0,12,2,0,0,0,Clear,0.55,0.2537,52,Normal
2011-12-11,4,0,12,3,0,0,0,Clear,0.59,0.1343,19,Normal
2011-12-11,4,0,12,4,0,0,0,Clear,0.59,0.1642,5,Normal
2011-12-11,4,0,12,5,0,0,0,Clear,0.59,0.1045,6,Normal
2011-12-11,4,0,12,6,0,0,0,Clear,0.59,0.0,10,Normal
2011-12-11,4,0,12,7,0,0,0,Clear,0.55,0.0,31,Normal
2011-12-11,4,0,12,8,0,0,0,Clear,0.69,0.0,72,Humid
2011-12-11,4,0,12,9,0,0,0,Clear,0.59,0.0,107,Normal
2011-12-11,4,0,12,10,0,0,0,Clear,0.44,0.0,194,Normal
2011-12-11,4,0,12,11,0,0,0,Clear,0.35,0.0,197,Dry
2011-12-11,4,0,12,12,0,0,0,Clear,0.35,0.0,288,Dry
2011-12-11,4,0,12,13,0,0,0,Clear,0.31,0.0,268,Dry
2011-12-11,4,0,12,14,0,0,0,Clear,0.28,0.0,242,Dry
